event eta phi energy
1 3 0 1e-08
1 -2.9 -2.2 1e-08
1 -2.8 -1.5 1e-08
1 1 1.9 1e-08
1 -1.3 1 1e-08
1 -2.7 0.3 1e-08
1 0.4 0.2 1e-08
1 2.7 0.6 1e-08
1 0.1 -0.2 1e-08
1 -1.8 -2.8 1e-08
1 1.2 -2.4 1e-08
1 -2.7 1.5 1e-08
1 1.9 -0.9 1e-08
1 -3 0.1 1e-08
1 0.2 -1.8 1e-08
1 -0.5 -0.7 1e-08
1 0.8 2.7 1e-08
1 -0.5 -0.4 1e-08
1 -2.8 -2.7 1e-08
1 1.6 1.3 1e-08
1 1 0.6 1e-08
1 1.4 0.4 1e-08
1 -1.2 -0.9 1e-08
1 -1.2 1.7 1e-08
1 0.3 -2.5 1e-08
1 -1.5 0 1e-08
1 -1.6 0.5 1e-08
1 1.2 2.1 1e-08
1 -2.2 0.5 1e-08
1 1.1 2.3 1e-08
1 2.4 -0.5 1e-08
1 -0.4 -1.4 1e-08
1 2.2 2.2 1e-08
1 0.3 0.4 1e-08
1 2.2 -0.6 1e-08
1 1.6 -1.6 1e-08
1 2.9 -0.2 1e-08
1 -1.5 0.9 1e-08
1 0.8 2.7 1e-08
1 3 -1.9 1e-08
1 -1.3 0.1 1e-08
1 1 -2.6 1e-08
1 -0.1 0.6 1e-08
1 2.6 -1.2 1e-08
1 -0.9 0.6 1e-08
1 1.7 1.6 1e-08
1 -1.1 0.1 1e-08
1 0.4 0.8 1e-08
1 2.2 0.4 1e-08
1 -2.4 2.7 1e-08
1 -2.9 -0.3 1e-08
1 -1.8 -2.7 1e-08
1 -1.9 2.3 1e-08
1 -1.1 2.8 1e-08
1 1.8 2.3 1e-08
1 0.8 -3.1 1e-08
1 -0.6 2.9 1e-08
1 2.4 2.8 1e-08
1 2.8 -2.5 1e-08
1 -1 -2.9 1e-08
1 -2 2.8 1e-08
1 -2.7 2.4 1e-08
1 2 -3.1 1e-08
1 1.9 -1 1e-08
1 2.2 0.8 1e-08
1 -1.7 -2.1 1e-08
1 1.2 0.4 1e-08
1 0.7 -2.7 1e-08
1 -1.9 -0.9 1e-08
1 0.9 0.7 1e-08
1 0.9 -1.4 1e-08
1 -1.2 -2 1e-08
1 1.8 1.1 1e-08
1 -1.3 1.6 1e-08
1 -1.2 1.3 1e-08
1 1.7 2.1 1e-08
1 -0.6 -1 1e-08
1 -0.4 2.9 1e-08
1 -3 -0.2 1e-08
1 -1.8 -1.3 1e-08
1 3 -1.2 1e-08
1 0.4 2.6 1e-08
1 1.2 -1.4 1e-08
1 2.8 2.1 1e-08
1 -1 -0.1 1e-08
1 -2 -1.9 1e-08
1 2.8 1.1 1e-08
1 1.5 0.6 1e-08
1 0.2 -1 1e-08
1 -2.3 1.9 1e-08
1 -2.9 2.1 1e-08
1 -1.9 -0.1 1e-08
1 -2.7 -2.3 1e-08
1 -0.6 -2.3 1e-08
1 -2.9 0.8 1e-08
1 1.6 -0.7 1e-08
1 -0.9 2.5 1e-08
1 0.2 1.3 1e-08
1 0.3 2.4 1e-08
1 -0.2 -1.1 1e-08
1 2.3 2.5 1e-08
1 1.9 1.8 1e-08
1 2.2 -2.4 1e-08
1 1.7 1.1 1e-08
1 1.4 -0.7 1e-08
1 1.9 -2.8 1e-08
1 -0.2 1.7 1e-08
1 -2.1 -2.9 1e-08
1 -1.8 -1.8 1e-08
1 0.4 -1.7 1e-08
1 -0.8 3 1e-08
1 0.5 -2.4 1e-08
1 -2.8 -2.2 1e-08
1 -0.1 -0.7 1e-08
1 0.2 0 1e-08
1 -1.3 -3.1 1e-08
1 2.4 -0.5 1e-08
1 2.9 1.4 1e-08
1 -1.9 3 1e-08
1 -2.2 2.9 1e-08
1 3 0.7 1e-08
1 2.5 -2.5 1e-08
1 0.7 -2.4 1e-08
1 -0.8 2.5 1e-08
1 -2 -1.4 1e-08
1 -2 0.7 1e-08
1 -3 1 1e-08
1 2.9 2.1 1e-08
1 2.9 -1.2 1e-08
1 -0.9 -1.4 1e-08
1 -0.3 1.7 1e-08
1 1.4 0.6 1e-08
1 -1.7 -2.2 1e-08
1 2.3 -2.3 1e-08
1 -2.1 -1.9 1e-08
1 1.8 0.4 1e-08
1 -1.9 -0.4 1e-08
1 0.8 -0.9 1e-08
1 -0.7 0.1 1e-08
1 -1.3 2.7 1e-08
1 -0.5 0.3 1e-08
1 -2.3 -1.5 1e-08
1 0.3 -2.3 1e-08
1 2 0 1e-08
1 1 0.6 1e-08
1 2.3 0.6 1e-08
1 0.1 1.1 1e-08
1 0.4 1.9 1e-08
1 -0.2 -1.6 1e-08
1 -0.9 1.5 1e-08
1 0.2 0.3 1e-08
1 -0.8 -0.6 1e-08
1 0.8 1.4 1e-08
1 0.8 -0.8 1e-08
1 -1.7 1.6 1e-08
1 -2.1 -0.7 1e-08
1 2.4 0.8 1e-08
1 1.5 -0.9 1e-08
1 2.7 0.7 1e-08
1 -1 -1 1e-08
1 2.8 -2.5 1e-08
1 2.7 2.7 1e-08
1 -2.4 2.2 1e-08
1 1.8 -2.1 1e-08
1 1.3 -1.2 1e-08
1 -0.7 -1.6 1e-08
1 1 -1.8 1e-08
1 -3 -1.3 1e-08
1 -0.4 -3.1 1e-08
1 3 -1.1 1e-08
1 3 0.7 1e-08
1 -2.1 2.9 1e-08
1 2.3 2.2 1e-08
1 0.6 -0.6 1e-08
1 -0.3 2.7 1e-08
1 -1.7 0.3 1e-08
1 0.8 1.6 1e-08
1 2.8 1.1 1e-08
1 0.5 2.1 1e-08
1 2.2 -0.6 1e-08
2 -1.4 2 69.2354
2 -1.4 1.7 106.358
2 -1.4 1.6 55.7421
2 -1.3 1.6 21.1107
2 -1.4 1.8 38.5226
2 -1.3 1.7 31.3925
2 -1.6 1.9 56.7346
2 -1.4 1.9 66.5067
2 -1.4 2.1 61.1017
2 -1.2 1.7 33.5275
2 -1.8 1.6 51.7862
2 -1.1 1.8 67.0719
2 -1.2 1.6 47.7788
2 -0.9 1.6 57.7928
2 -1.3 1.8 1.63605
2 -1.3 2 73.3594
2 -1.6 2 64.0923
2 -1.5 1.5 29.1456
2 -1.3 1.5 24.8106
2 -1.4 1.4 48.8833
2 -1.6 1.7 52.6383
2 -1.7 1.7 17.5943
2 -1.6 1.8 62.1447
2 -1.2 1.8 6.61173
2 -1.6 1.6 51.6799
2 -1.3 1.9 51.9192
2 -1.6 1.5 35.6512
2 -0.9 1.5 19.4793
2 -1 2.1 91.2021
2 -1.1 2.2 104.996
2 -0.8 2.1 5.26083
2 -1.1 2 71.7487
2 -0.7 2.2 40.9825
2 -1 2.2 40.7032
2 -0.9 2.2 60.3512
2 -0.9 2.1 44.5894
2 -0.5 2.1 52.531
2 -1.2 2.1 38.0934
2 -1.1 1.9 1.56863
2 -1.1 2.3 23.2393
2 -1 2 79.028
2 -0.8 1.9 45.4952
2 -1 2.3 73.5304
2 -1.1 2.4 3.02551
2 -0.8 2.2 19.0909
2 -0.9 2.3 49.249
2 -1.1 2.1 13.0991
2 -0.8 2.4 56.3157
2 -1.3 2.2 38.7432
2 -0.8 2.3 70.6204
2 -1.2 2.2 38.5031
2 -1 1.9 47.8234
2 -0.9 2 38.5329
2 -0.7 2.1 53.9388
2 -1.2 1.9 24.1803
2 -1 2.5 20.6567
2 -0.8 2 41.7285
2 -1.3 2.1 8.2143
2 -0.9 2.4 52.6707
2 1 2.5 1e-08
2 -1.2 3 1e-08
2 -2.8 2.2 1e-08
2 0 -2.1 1e-08
2 3 -2.2 1e-08
2 -0.4 2.4 1e-08
2 -1.7 -2.6 1e-08
2 -2.4 -1.3 1e-08
2 2 3.1 1e-08
2 -0.5 2.7 1e-08
2 -0.1 0.7 1e-08
2 1.5 3 1e-08
2 0.1 1.4 1e-08
2 -2.5 0.7 1e-08
2 -1.6 -2 1e-08
2 0.4 -2.2 1e-08
2 -0.2 1.7 1e-08
2 2.8 -1.9 1e-08
2 2.2 1.4 1e-08
2 1.1 -0.1 1e-08
2 -0.4 -1.9 1e-08
2 1.3 0.4 1e-08
2 0.6 1.6 1e-08
2 -3 -0.2 1e-08
2 2.9 0 1e-08
2 0.3 -1.1 1e-08
2 -1.9 -2.9 1e-08
2 -1.4 -0.3 1e-08
2 -2.8 -1.1 1e-08
2 1.2 1 1e-08
2 -1.3 0 1e-08
2 1.1 0.9 1e-08
2 2.4 -0.7 1e-08
2 2.1 -2 1e-08
2 -1.4 1 1e-08
2 -0.4 -1.6 1e-08
2 0.6 1 1e-08
2 3 0.8 1e-08
2 0.9 -1.7 1e-08
2 0.9 -2.1 1e-08
2 2.7 -2.8 1e-08
2 2.3 -2.5 1e-08
2 1.6 -0.8 1e-08
2 -1.4 -3 1e-08
2 1.7 0.3 1e-08
2 -2 -2 1e-08
2 2.9 -1.4 1e-08
2 -0.6 1.6 1e-08
2 -0.4 2 1e-08
2 3 2.2 1e-08
2 2.8 3 1e-08
2 -0.8 2.8 1e-08
2 1.3 1.8 1e-08
2 -2.3 -2.6 1e-08
2 -3 -1 1e-08
2 -0.5 2.2 1e-08
2 0.7 -2.9 1e-08
2 1.5 -1.9 1e-08
2 -2.8 -2.5 1e-08
2 2.4 1.5 1e-08
2 2.1 -0.5 1e-08
2 -2.3 -0.3 1e-08
2 0.2 0.7 1e-08
2 3 0.5 1e-08
2 2.8 -1.1 1e-08
2 2.2 1.8 1e-08
2 -0.9 0.9 1e-08
2 -2.2 0 1e-08
2 -0.2 1.8 1e-08
2 2.3 1 1e-08
2 2.8 -2.8 1e-08
2 -0.7 -0.9 1e-08
2 1.4 2.5 1e-08
2 -1.5 2.2 1e-08
2 1.8 2.9 1e-08
2 -0.3 -1.2 1e-08
2 -2.2 0.6 1e-08
2 0 1.7 1e-08
2 -2.7 -2.9 1e-08
2 -1 -1.4 1e-08
2 -1.5 -1.2 1e-08
2 -0.4 1.8 1e-08
2 -2 -0.3 1e-08
2 0.1 -0.7 1e-08
2 0.8 2.8 1e-08
2 0.4 -0.3 1e-08
2 -1.9 0.8 1e-08
2 0 -1.3 1e-08
2 2.8 3 1e-08
2 -1.1 -2.1 1e-08
2 2.4 -1.8 1e-08
2 -1 -0.5 1e-08
2 -2.6 1.5 1e-08
2 -2.2 -0.4 1e-08
2 -0.4 -0.3 1e-08
2 0.9 -1.5 1e-08
2 0.5 0.5 1e-08
2 2.7 0.8 1e-08
2 0.2 0.9 1e-08
2 0.7 0.8 1e-08
2 -1.7 2.1 1e-08
2 -1 -1.8 1e-08
2 2.6 -1.6 1e-08
2 -2.6 -2.9 1e-08
2 2.8 -3 1e-08
2 2.1 -1.8 1e-08
2 -0.4 1.8 1e-08
2 -1.6 2.6 1e-08
2 1.6 -2.3 1e-08
2 -1 0.9 1e-08
2 2.6 -0.3 1e-08
2 1.7 -3 1e-08
2 -2.8 -0.5 1e-08
2 0.9 0.3 1e-08
2 0.2 1.8 1e-08
2 -2.7 -0.8 1e-08
2 1.1 -1.6 1e-08
2 -0.8 1.4 1e-08
2 -0.8 -2.5 1e-08
2 -2 -3 1e-08
2 -2.1 0.8 1e-08
2 1.5 -3 1e-08
2 1.7 3.1 1e-08
2 1.9 -0.4 1e-08
2 0 2.1 1e-08
2 2.7 -0.2 1e-08
2 -0.1 -1.1 1e-08
2 -2.9 -2 1e-08
2 0.4 -2.4 1e-08
2 2.8 -1.7 1e-08
2 -1.8 0.7 1e-08
2 -2.8 0.8 1e-08
2 -2.5 -1.8 1e-08
2 -0.6 0.4 1e-08
2 -2.5 1.4 1e-08
2 1.6 -1.2 1e-08
2 1.5 3.1 1e-08
2 -0.7 0 1e-08
2 0.9 -0.6 1e-08
2 1.3 -2.8 1e-08
2 2.4 -1.8 1e-08
2 0.5 2.2 1e-08
2 -0.7 0.4 1e-08
2 -2.8 -0.1 1e-08
2 2.8 -0.1 1e-08
2 0.6 -0.8 1e-08
2 -1.4 0.3 1e-08
2 1.2 1.3 1e-08
2 1.9 -3.1 1e-08
2 -2.4 -2.3 1e-08
2 -1.3 -2.6 1e-08
2 2.4 -0.6 1e-08
2 -3 -2.4 1e-08
2 1.4 -3 1e-08
2 0.2 2.7 1e-08
2 0.1 -0.1 1e-08
2 -3 1.2 1e-08
2 -1.5 1.1 1e-08
2 1.5 2.1 1e-08
2 -1.8 2.3 1e-08
2 -0.1 1.9 1e-08
2 2.9 -0.6 1e-08
2 0.4 2.3 1e-08
2 0.4 0.6 1e-08
2 -0.5 2.2 1e-08
2 -0.1 0.7 1e-08
2 -0.7 0.4 1e-08
2 0.7 -1.8 1e-08
2 1.2 1.3 1e-08
2 -1.8 1.4 1e-08
2 1.6 0.9 1e-08
2 1.5 -0.6 1e-08
2 -2.5 -0.2 1e-08
2 -0.7 -1.2 1e-08
2 2.4 2.4 1e-08
2 -0.7 1.2 1e-08
2 2.8 -2.1 1e-08
2 2.2 2.4 1e-08
2 1 -2 1e-08
2 0.7 0.7 1e-08
2 1.4 -2.5 1e-08
2 2.8 0.2 1e-08
2 2.9 2.3 1e-08
2 -0.6 -2.8 1e-08
2 -2 1.6 1e-08
2 2.9 -0.5 1e-08
2 0.5 1.2 1e-08
2 -3 1.2 1e-08
2 1.9 -2.5 1e-08
2 1.6 2.9 1e-08
2 -2.6 -0.5 1e-08
2 1.4 -1.6 1e-08
2 1.4 -2.4 1e-08
2 2.4 -2.7 1e-08
2 -0.8 -1.6 1e-08
2 1.8 1 1e-08
2 0.5 0.6 1e-08
2 -1.3 1 1e-08
2 3 -3 1e-08
2 -2.8 3.1 1e-08
2 0.1 -0.8 1e-08
2 0.4 1 1e-08
2 2.8 0.5 1e-08
2 -1.4 0.8 1e-08
2 2 -0.6 1e-08
2 -1.2 -0.1 1e-08
2 0.8 0.4 1e-08
2 -1.1 1.5 1e-08
2 0.3 -2.1 1e-08
2 -2.3 -1.5 1e-08
2 1.4 -0.2 1e-08
2 2.6 2.8 1e-08
2 -2.2 -2 1e-08
2 0.7 -2.8 1e-08
2 -1.3 -0.5 1e-08
2 3 -0.5 1e-08
2 -2.2 0 1e-08
2 0 2.4 1e-08
2 -1.8 1.1 1e-08
2 1.2 2.2 1e-08
2 2.8 1.4 1e-08
2 -2.8 -1.3 1e-08
2 -2.7 2.7 1e-08
2 2.9 -1.7 1e-08
2 1.8 -2.7 1e-08
2 -0.7 1.2 1e-08
2 0.8 1.8 1e-08
2 -0.8 -1.9 1e-08
2 -2.9 -1.7 1e-08
2 -0.1 -0.4 1e-08
2 0.8 -1.8 1e-08
2 -2.2 -1.3 1e-08
2 -2.6 -2.9 1e-08
2 -2.2 0.3 1e-08
2 -1.3 2.4 1e-08
2 1.9 1.4 1e-08
2 3 -1 1e-08
2 1.8 3 1e-08
2 -1.4 -2.8 1e-08
2 0.5 0.5 1e-08
2 2.6 0.9 1e-08
2 -2.4 2 1e-08
2 0.1 1.3 1e-08
2 -3 1.8 1e-08
2 2.7 -0.2 1e-08
2 -2.8 0.9 1e-08
2 1 0 1e-08
2 0.4 2.8 1e-08
2 -0.5 1.2 1e-08
2 -2.8 0.9 1e-08
2 -2.7 -2.6 1e-08
2 1.8 0.8 1e-08
2 2.8 1.1 1e-08
2 2.1 0.8 1e-08
2 -1.7 0.7 1e-08
2 -2.8 2.7 1e-08
2 -2.1 0.5 1e-08
2 -2.9 1.7 1e-08
2 -0.8 1.2 1e-08
2 -1.6 -1.1 1e-08
2 -2.2 -1.1 1e-08
2 -1.4 -2.8 1e-08
2 -0.1 1.7 1e-08
2 2.7 1 1e-08
2 -1.4 -1.6 1e-08
2 1.4 1 1e-08
2 -2.1 1.1 1e-08
2 2.8 -2.7 1e-08
2 -0.5 2.4 1e-08
2 -0.4 -3 1e-08
2 -2.2 -2.8 1e-08
2 -0.9 1.7 1e-08
2 -2.1 -0.1 1e-08
2 -1.9 -0.4 1e-08
2 -2.3 2.8 1e-08
2 1.4 0 1e-08
2 2.4 -1.7 1e-08
2 1.9 2.7 1e-08
2 -1 -0.7 1e-08
2 -0.4 1.8 1e-08
2 2.2 -2.2 1e-08
2 2 -2.3 1e-08
2 -1.6 -0.1 1e-08
2 -1 -1.9 1e-08
2 1.1 2.2 1e-08
2 -1.8 -1 1e-08
2 -2 -2.1 1e-08
2 -2.9 -2.8 1e-08
2 -2.1 0.2 1e-08
2 0.2 1.5 1e-08
2 -2.4 3.1 1e-08
2 0.2 -0.1 1e-08
2 -1.9 -2.5 1e-08
2 2.5 -2.4 1e-08
2 2.6 0.5 1e-08
2 2.6 2.3 1e-08
2 -2.2 2.4 1e-08
2 -0.8 2.5 1e-08
2 2.9 1.7 1e-08
2 2.4 2.9 1e-08
2 3 0 1e-08
2 -2.3 -2 1e-08
2 2.8 1.2 1e-08
2 -1.1 1.1 1e-08
2 -2.5 0.8 1e-08
2 2.6 1.5 1e-08
2 0.1 0.6 1e-08
2 1.9 -2.1 1e-08
2 -0.6 0.7 1e-08
2 1.9 2.4 1e-08
2 2.2 2.8 1e-08
2 -1.7 3.1 1e-08
2 0.9 -2.1 1e-08
2 2.1 2.7 1e-08
2 -1.4 -1.8 1e-08
2 -1.4 -2 1e-08
2 1.4 -1.1 1e-08
2 -1.7 -0.1 1e-08
2 1.5 0.9 1e-08
2 -1.2 -0.6 1e-08
2 0.5 -0.1 1e-08
2 2.9 -0.1 1e-08
2 2.1 -2.7 1e-08
2 -0.5 1.2 1e-08
2 0.5 -1.3 1e-08
2 3 2.2 1e-08
2 2.2 0 1e-08
2 1.9 1.8 1e-08
2 3 2.7 1e-08
2 -0.7 1.8 1e-08
2 0.4 0 1e-08
2 -1.9 -3 1e-08
2 3 -0.2 1e-08
2 -2.1 -1.6 1e-08
2 0.4 0.9 1e-08
2 -2.9 3 1e-08
2 -2.3 -0.2 1e-08
2 -2.1 0.3 1e-08
2 2.6 2.6 1e-08
2 2.5 1 1e-08
2 -1.1 0.2 1e-08
2 0 1.4 1e-08
2 -2.5 -2.1 1e-08
2 0.1 -0.7 1e-08
2 -1.1 2.8 1e-08
2 2.7 0.2 1e-08
2 -2 -0.8 1e-08
2 -2.9 -2.6 1e-08
2 0.5 2.9 1e-08
2 -2.6 1.9 1e-08
2 -1.7 0.1 1e-08
2 2 0.9 1e-08
2 1.1 0.5 1e-08
2 -1.9 0.1 1e-08
2 0.5 -2.7 1e-08
2 -1.3 -2.5 1e-08
2 -2.8 0.3 1e-08
2 -1.5 -1.4 1e-08
2 -2.1 -1.5 1e-08
2 -0.9 -2.9 1e-08
2 1 1 1e-08
2 -3 -2.3 1e-08
2 -0.6 -1 1e-08
2 -0.4 2.8 1e-08
2 -1.1 -1.1 1e-08
2 -1.3 -2.8 1e-08
2 -1.9 2 1e-08
2 -1.8 1 1e-08
2 -1.1 -1.1 1e-08
2 -0.5 -2.4 1e-08
2 0.7 1.4 1e-08
2 -1.6 -2.6 1e-08
2 -2.6 -1.2 1e-08
2 1.6 -3.1 1e-08
2 -2.5 2.9 1e-08
2 1.4 -3 1e-08
2 2.9 -1 1e-08
2 0.9 0.6 1e-08
2 2.2 2.6 1e-08
2 2.7 0.5 1e-08
2 -0.3 1.8 1e-08
2 -0.6 -2.7 1e-08
2 1.7 0.9 1e-08
2 3 -2.5 1e-08
2 0.3 -0.1 1e-08
2 -2.9 -2.6 1e-08
2 -1.3 -0.2 1e-08
2 1.6 0.9 1e-08
2 -0.2 2.9 1e-08
2 3 -2.6 1e-08
2 0.5 -1.6 1e-08
2 -0.6 2.2 1e-08
2 -2.7 -0.3 1e-08
2 1.2 -1.1 1e-08
2 0.9 1.7 1e-08
2 -1.4 0.1 1e-08
2 -2.5 -2.6 1e-08
2 2.7 -0.1 1e-08
2 1.1 -2.1 1e-08
2 0.1 -1.7 1e-08
2 0.4 -1.4 1e-08
2 -0.6 -2.1 1e-08
2 -1 -0.6 1e-08
2 -1.7 2.1 1e-08
2 -1.6 -0.2 1e-08
2 2.4 2.7 1e-08
2 0.2 0.2 1e-08
2 2.8 2.3 1e-08
2 0.3 1.8 1e-08
2 0.7 -0.5 1e-08
2 0.4 -1.6 1e-08
2 -1.1 -2.3 1e-08
2 -1.4 -2.3 1e-08
2 -0.3 1.7 1e-08
2 -0.3 -1.2 1e-08
2 0.5 -1.8 1e-08
2 2.1 0.8 1e-08
2 1.6 2.9 1e-08
2 0.4 1.7 1e-08
2 -2.2 0.2 1e-08
2 0.5 1.2 1e-08
2 0 -2.7 1e-08
2 -0.4 -2.9 1e-08
2 3 -0.9 1e-08
2 -3 -2.3 1e-08
2 1.3 -0.4 1e-08
2 -2.2 2.1 1e-08
2 2.1 -0.8 1e-08
2 -1 -0.8 1e-08
2 1.2 -2.4 1e-08
2 0.1 1 1e-08
2 1.8 0.9 1e-08
2 -0.6 -1.5 1e-08
2 2.7 2.6 1e-08
2 0.2 -3 1e-08
2 -1.8 1.4 1e-08
2 -0.2 1.1 1e-08
2 2.4 0.7 1e-08
2 -1.6 0.6 1e-08
2 -0.2 -1.8 1e-08
2 -1 -2.1 1e-08
2 1.9 0.3 1e-08
2 -1.4 -3 1e-08
2 -2.4 -0.9 1e-08
2 -0.7 -0.8 1e-08
2 -1.2 -1.6 1e-08
2 1.3 0.6 1e-08
2 0.1 -1.9 1e-08
2 1.2 1.8 1e-08
2 -0.9 1.9 1e-08
2 2 -3 1e-08
2 2.7 3 1e-08
2 -1.9 -2.6 1e-08
2 -2.2 2 1e-08
2 -1.4 2.1 1e-08
2 1.1 2.4 1e-08
2 -2.9 2.7 1e-08
2 0.8 -1 1e-08
2 0.6 -1.7 1e-08
2 -2.2 -1.5 1e-08
2 0 0.9 1e-08
2 -2.2 -3 1e-08
2 -1.7 -2.8 1e-08
2 1.1 1 1e-08
2 -0.2 0.2 1e-08
2 1 2 1e-08
2 2.3 -3 1e-08
2 -3 2.3 1e-08
2 -0.4 1.8 1e-08
2 0.1 3.1 1e-08
2 2.6 0.9 1e-08
2 2.4 -0.7 1e-08
2 -3 -2.8 1e-08
2 -1.9 -0.8 1e-08
2 1.3 0.5 1e-08
2 1 0.9 1e-08
2 0.6 -2.7 1e-08
2 -0.8 -1.2 1e-08
2 -1.6 3.1 1e-08
2 0.4 2.6 1e-08
2 -1.9 0.9 1e-08
2 0 3.1 1e-08
2 1.6 -0.4 1e-08
2 -2.1 2.7 1e-08
2 0.9 1.3 1e-08
2 -2.6 -1.2 1e-08
2 -2.3 1 1e-08
2 -2.1 -2.5 1e-08
2 -2.4 -1.1 1e-08
2 -2 -1.1 1e-08
2 -0.1 0 1e-08
2 -0.5 1.5 1e-08
2 2.7 -0.9 1e-08
2 2.4 0.4 1e-08
2 1.5 -3 1e-08
2 -0.2 2.5 1e-08
2 -1.5 -0.2 1e-08
2 1.1 1.2 1e-08
2 -2.7 0.3 1e-08
2 3 1.3 1e-08
2 -2.7 -2.2 1e-08
2 -2.2 0.6 1e-08
2 1.2 1.3 1e-08
2 1.8 -0.6 1e-08
2 -2.4 1.6 1e-08
2 -1.4 -0.9 1e-08
2 -0.1 -0.1 1e-08
2 -1.1 -0.3 1e-08
2 0.2 -2.4 1e-08
2 -2.2 1 1e-08
2 -1.1 -2.9 1e-08
2 -2.3 1 1e-08
2 2.4 -2.3 1e-08
2 2.7 3 1e-08
2 1 2.9 1e-08
2 1 1.2 1e-08
2 0.4 -2.1 1e-08
2 1.6 -2 1e-08
2 -2.5 -0.8 1e-08
2 -0.2 3 1e-08
2 0.5 1.9 1e-08
2 -2.5 1.8 1e-08
2 -0.3 1.6 1e-08
2 -0.5 1.6 1e-08
2 1 -2.7 1e-08
2 -1.5 3.1 1e-08
2 -2.5 -2.8 1e-08
2 -0.4 2.4 1e-08
2 2.7 0 1e-08
2 -1.1 0.4 1e-08
2 2.6 0.1 1e-08
2 2.9 -3 1e-08
2 -1 -2.5 1e-08
2 0.3 -0.4 1e-08
2 1.6 0 1e-08
2 -0.4 -1.9 1e-08
2 1.4 -1 1e-08
2 2.5 -2 1e-08
2 -2.4 0.1 1e-08
2 -1.6 -1.3 1e-08
2 1 -2.2 1e-08
2 2.7 -2.1 1e-08
2 0.5 -3.1 1e-08
2 -1.4 2.5 1e-08
2 -2.9 0.1 1e-08
2 -0.2 -1.9 1e-08
2 -1.7 -1 1e-08
2 0.3 -3.1 1e-08
2 2.6 -0.8 1e-08
2 -1.6 -2.2 1e-08
2 2.5 -2.6 1e-08
2 1.9 -0.8 1e-08
2 -2.2 0.6 1e-08
2 2.8 -2 1e-08
2 -2.8 -2.2 1e-08
2 2.4 1.6 1e-08
2 2.1 -2.8 1e-08
2 1.9 -0.6 1e-08
2 -0.4 -2.3 1e-08
2 -0.1 -0.5 1e-08
2 0.4 -2.1 1e-08
2 -2.3 -1.4 1e-08
2 -0.4 -1.4 1e-08
2 -1.9 -1.6 1e-08
2 1.2 1.1 1e-08
2 -2 1.5 1e-08
2 1 -0.9 1e-08
2 -0.4 -3 1e-08
2 0.7 -1.7 1e-08
2 2.4 -0.6 1e-08
2 -0.7 -3 1e-08
2 -1.7 -1.2 1e-08
2 0.8 -0.1 1e-08
2 -1.5 -2 1e-08
2 2.3 2.3 1e-08
2 2.9 2.1 1e-08
2 1.4 2.7 1e-08
2 -2.6 -1 1e-08
2 -1.3 -1.5 1e-08
2 -2.4 0.7 1e-08
2 0.2 -0.8 1e-08
2 2.7 0 1e-08
2 -3 1.6 1e-08
2 -1.6 -2.3 1e-08
2 0.7 -2.9 1e-08
2 1 -2.1 1e-08
2 1.4 -3 1e-08
2 1 -1.8 1e-08
2 -0.7 -3 1e-08
2 2.1 -3.1 1e-08
2 2.2 0.3 1e-08
2 -1.5 -1.7 1e-08
2 1.8 2.7 1e-08
2 2.8 -1.7 1e-08
2 0.1 1.6 1e-08
2 -0.4 -0.3 1e-08
2 0.5 -3.1 1e-08
2 -0.1 -0.9 1e-08
2 0.2 1.8 1e-08
2 -1.6 1.4 1e-08
2 2.2 1.7 1e-08
2 2.1 2.5 1e-08
2 -1.5 -2.8 1e-08
2 0.3 2.4 1e-08
2 -1.2 -2.4 1e-08
2 1.1 0.3 1e-08
2 -2.4 -0.6 1e-08
2 -1.7 1 1e-08
2 -2.7 2.6 1e-08
2 2 -0.1 1e-08
2 -2.9 -1 1e-08
2 -2.4 -3.1 1e-08
2 -2.7 -1.5 1e-08
2 -1.9 1.2 1e-08
2 -0.8 -3 1e-08
2 -2.9 0.1 1e-08
2 0.3 -1.7 1e-08
2 -1.6 -2.4 1e-08
2 0.9 1.4 1e-08
2 -2.3 3 1e-08
2 -2.6 2.3 1e-08
2 -1.1 0.7 1e-08
2 1.8 -0.1 1e-08
2 2.7 1.9 1e-08
2 -2.1 -1.8 1e-08
2 1.7 -3 1e-08
2 0 0.4 1e-08
2 0.3 0 1e-08
2 -2.7 1.4 1e-08
2 -1.7 2.7 1e-08
2 1.6 -1.1 1e-08
2 2 1.2 1e-08
2 -0.4 1.2 1e-08
2 -1.5 -1.9 1e-08
2 1.4 -1 1e-08
2 1.3 2.8 1e-08
2 -0.7 0.6 1e-08
2 -0.7 -0.4 1e-08
2 0.6 3.1 1e-08
2 -2.5 2.9 1e-08
2 2.1 2.9 1e-08
2 2.5 0 1e-08
2 -2.4 -2.2 1e-08
2 2.8 -0.6 1e-08
2 2.8 0.4 1e-08
2 1.6 2.9 1e-08
2 0.6 -0.4 1e-08
2 -2.5 2.2 1e-08
2 -1 -0.9 1e-08
2 2.8 2.3 1e-08
2 -0.1 -0.6 1e-08
2 1.6 -2.7 1e-08
2 -1.1 -0.3 1e-08
2 -0.7 -2.9 1e-08
2 -0.4 -2.7 1e-08
2 2.1 3 1e-08
2 0.8 2.4 1e-08
2 1.9 1.7 1e-08
2 0.1 -2.7 1e-08
2 2 0.3 1e-08
2 -1.4 -0.9 1e-08
2 1.5 -2.3 1e-08
2 -2.4 -2.8 1e-08
2 2.4 1.7 1e-08
